변환,원자료,원자료,원자료,원자료
"2009/06/25","1,281.00","","1,337.16","1,785.71"
"2009/06/26","1,283.60","","1,337.71","1,795.63"
"2009/06/29","1,286.90","","1,349.23","1,807.97"
"2009/06/30","1,284.70","","1,336.28","1,809.31"
"2009/07/01","1,277.90","","1,326.59","1,794.11"
"2009/07/02","1,269.10","","1,312.95","1,794.13"
"2009/07/03","1,263.50","","1,316.56","1,763.66"
"2009/07/06","1,272.20","","1,326.31","1,776.82"
"2009/07/07","1,267.00","","1,330.39","1,770.38"
"2009/07/08","1,268.60","","1,338.96","1,765.00"
"2009/07/09","1,278.80","","1,379.28","1,774.34"
"2009/07/10","1,278.90","","1,374.94","1,793.21"
"2009/07/13","1,277.70","","1,382.64","1,784.37"
"2009/07/14","1,291.40","","1,389.12","1,807.06"
"2009/07/15","1,295.70","","1,386.59","1,809.70"
"2009/07/16","1,282.60","","1,361.93","1,807.31"
"2009/07/17","1,266.70","","1,350.57","1,791.37"
"2009/07/20","1,261.20","","1,337.86","1,781.95"
"2009/07/21","1,252.50","","1,331.17","1,781.56"
"2009/07/22","1,250.00","","1,333.83","1,777.13"
"2009/07/23","1,251.00","","1,337.18","1,777.23"
"2009/07/24","1,250.60","","1,315.11","1,771.66"
"2009/07/27","1,247.50","","1,316.83","1,772.82"
"2009/07/28","1,246.40","","1,308.63","1,774.50"
"2009/07/29","1,241.90","","1,315.36","1,758.84"
"2009/07/30","1,239.50","","1,303.50","1,739.33"
"2009/07/31","1,240.50","","1,299.16","1,745.88"
"2009/08/03","1,230.70","","1,298.14","1,754.30"
"2009/08/04","1,222.30","","1,282.78","1,761.40"
"2009/08/05","1,218.70","","1,279.01","1,756.63"
"2009/08/06","1,220.90","","1,285.77","1,760.17"
"2009/08/07","1,222.80","","1,280.62","1,756.25"
"2009/08/10","1,226.30","","1,257.87","1,739.63"
"2009/08/11","1,223.60","","1,261.96","1,729.13"
"2009/08/12","1,237.70","","1,288.94","1,751.78"
"2009/08/13","1,248.10","","1,298.55","1,772.86"
"2009/08/14","1,237.10","","1,297.02","1,766.83"
"2009/08/17","1,235.00","","1,304.46","1,750.92"
"2009/08/18","1,249.20","","1,323.09","1,760.62"
"2009/08/19","1,256.70","","1,325.07","1,775.97"
"2009/08/20","1,250.50","","1,330.11","1,779.59"
"2009/08/21","1,247.80","","1,324.56","1,778.99"
"2009/08/24","1,248.20","","1,320.78","1,789.05"
"2009/08/25","1,242.10","","1,315.51","1,774.71"
"2009/08/26","1,246.70","","1,323.39","1,782.47"
"2009/08/27","1,248.10","","1,325.02","1,778.42"
"2009/08/28","1,248.90","","1,335.08","1,792.55"
"2009/08/31","1,244.90","","1,332.80","1,779.09"
"2009/09/01","1,246.90","","1,340.32","1,787.93"
"2009/09/02","1,245.80","","1,342.53","1,771.47"
"2009/09/03","1,249.80","","1,356.12","1,783.90"
"2009/09/04","1,246.90","","1,345.24","1,777.52"
"2009/09/07","1,243.80","","1,335.41","1,780.69"
"2009/09/08","1,235.00","","1,327.74","1,770.80"
"2009/09/09","1,232.10","","1,334.31","1,787.65"
"2009/09/10","1,225.90","","1,331.20","1,784.30"
"2009/09/11","1,225.90","","1,336.28","1,787.30"
"2009/09/14","1,222.10","","1,353.00","1,783.35"
"2009/09/15","1,224.80","","1,348.30","1,791.64"
"2009/09/16","1,220.60","","1,341.83","1,789.46"
"2009/09/17","1,211.60","","1,332.16","1,781.78"
"2009/09/18","1,206.10","","1,322.99","1,777.49"
"2009/09/21","1,208.00","","1,322.82","1,776.12"
"2009/09/22","1,205.80","","1,310.51","1,770.48"
"2009/09/23","1,204.10","","1,321.95","1,781.83"
"2009/09/24","1,195.40","","1,307.09","1,759.45"
"2009/09/25","1,196.40","","1,310.05","1,752.79"
"2009/09/28","1,192.90","","1,344.11","1,756.01"
"2009/09/29","1,192.80","","1,330.43","1,745.54"
"2009/09/30","1,188.70","","1,318.80","1,734.25"
"2009/10/01","1,181.40","","1,313.98","1,730.28"
"2009/10/05","1,175.20","","1,312.12","1,716.73"
"2009/10/06","1,173.20","","1,310.33","1,718.97"
"2009/10/07","1,170.20","","1,318.46","1,722.36"
"2009/10/08","1,170.80","","1,320.77","1,720.61"
"2009/10/09","1,168.40","","1,319.18","1,726.14"
"2009/10/12","1,166.60","","1,298.75","1,718.87"
"2009/10/13","1,170.00","","1,303.69","1,729.44"
"2009/10/14","1,168.00","","1,301.18","1,734.13"
"2009/10/15","1,167.70","","1,305.49","1,743.55"
"2009/10/16","1,158.40","","1,277.81","1,730.88"
"2009/10/19","1,158.80","","1,272.22","1,728.18"
"2009/10/20","1,176.20","","1,297.52","1,759.71"
"2009/10/21","1,166.70","","1,286.12","1,742.12"
"2009/10/22","1,179.10","","1,296.64","1,770.54"
"2009/10/23","1,183.20","","1,295.10","1,779.06"
"2009/10/26","1,184.60","","1,285.65","1,777.43"
"2009/10/27","1,180.40","","1,280.05","1,754.66"
"2009/10/28","1,187.10","","1,293.56","1,758.27"
"2009/10/29","1,193.60","","1,315.04","1,757.10"
"2009/10/30","1,200.60","","1,312.63","1,781.33"
"2009/11/02","1,183.40","","1,318.04","1,744.39"
"2009/11/03","1,188.20","","1,314.24","1,755.80"
"2009/11/04","1,178.90","","1,305.46","1,735.34"
"2009/11/05","1,181.20","","1,301.38","1,756.09"
"2009/11/06","1,178.50","","1,298.69","1,752.08"
"2009/11/09","1,171.20","","1,305.76","1,742.69"
"2009/11/10","1,161.60","","1,291.38","1,742.69"
"2009/11/11","1,158.70","","1,290.89","1,736.31"
"2009/11/12","1,159.50","","1,289.48","1,737.68"
"2009/11/13","1,157.40","","1,280.52","1,718.57"
"2009/11/16","1,161.10","","1,296.67","1,733.75"
"2009/11/17","1,155.10","","1,296.85","1,729.07"
"2009/11/18","1,152.80","","1,290.57","1,714.10"
"2009/11/19","1,153.30","","1,291.34","1,725.63"
"2009/11/20","1,156.20","","1,299.83","1,724.30"
"2009/11/23","1,162.60","","1,308.13","1,727.27"
"2009/11/24","1,157.10","","1,299.75","1,731.77"
"2009/11/25","1,156.10","","1,305.96","1,729.99"
"2009/11/26","1,155.00","","1,323.86","1,748.79"
"2009/11/27","1,153.60","","1,335.96","1,730.80"
"2009/11/30","1,167.40","","1,348.27","1,751.68"
"2009/12/01","1,161.80","","1,345.69","1,743.63"
"2009/12/02","1,162.20","","1,339.48","1,753.00"
"2009/12/03","1,154.40","","1,318.56","1,738.64"
"2009/12/04","1,155.70","","1,308.83","1,739.73"
"2009/12/07","1,152.90","","1,277.10","1,713.67"
"2009/12/08","1,155.80","","1,292.91","1,714.28"
"2009/12/09","1,154.60","","1,306.92","1,698.59"
"2009/12/10","1,161.80","","1,319.18","1,712.32"
"2009/12/11","1,163.20","","1,317.70","1,712.87"
"2009/12/14","1,164.90","","1,304.99","1,703.72"
"2009/12/15","1,163.60","","1,312.06","1,704.85"
"2009/12/16","1,161.60","","1,295.42","1,688.62"
"2009/12/17","1,166.00","","1,297.36","1,694.08"
"2009/12/18","1,173.70","","1,307.31","1,682.03"
"2009/12/21","1,178.10","","1,302.56","1,687.22"
"2009/12/22","1,179.60","","1,293.78","1,684.00"
"2009/12/23","1,183.40","","1,289.11","1,686.88"
"2009/12/24","1,183.60","","1,291.79","1,696.45"
"2009/12/28","1,176.70","","1,284.82","1,690.39"
"2009/12/29","1,169.90","","1,276.21","1,681.73"
"2009/12/30","1,170.90","","1,273.13","1,681.00"
"2009/12/31","1,167.60","","1,262.82","1,674.28"
"2010/01/04","1,167.60","","1,256.50","1,673.46"
"2010/01/05","1,156.20","","1,250.96","1,665.97"
"2010/01/06","1,144.30","","1,248.35","1,643.96"
"2010/01/07","1,138.20","","1,232.35","1,639.52"
"2010/01/08","1,133.20","","1,211.91","1,621.38"
"2010/01/11","1,132.90","","1,223.96","1,633.47"
"2010/01/12","1,119.80","","1,216.58","1,625.56"
"2010/01/13","1,124.20","","1,234.23","1,628.85"
"2010/01/14","1,126.40","","1,232.05","1,634.41"
"2010/01/15","1,122.10","","1,230.24","1,627.16"
"2010/01/18","1,123.20","","1,236.80","1,612.58"
"2010/01/19","1,126.90","","1,243.13","1,623.75"
"2010/01/20","1,124.30","","1,234.21","1,605.39"
"2010/01/21","1,132.30","","1,240.88","1,597.34"
"2010/01/22","1,138.50","","1,261.78","1,602.27"
"2010/01/25","1,150.10","","1,277.60","1,628.14"
"2010/01/26","1,149.10","","1,272.75","1,625.80"
"2010/01/27","1,151.20","","1,284.75","1,619.91"
"2010/01/28","1,159.40","","1,289.08","1,626.81"
"2010/01/29","1,156.50","","1,287.00","1,614.59"
"2010/02/01","1,157.90","","1,284.13","1,605.43"
"2010/02/02","1,167.80","","1,287.26","1,626.98"
"2010/02/03","1,160.10","","1,283.30","1,620.20"
"2010/02/04","1,152.20","","1,267.20","1,600.58"
"2010/02/05","1,153.30","","1,291.85","1,583.54"
"2010/02/08","1,171.00","","1,312.49","1,599.94"
"2010/02/09","1,172.60","","1,313.91","1,601.24"
"2010/02/10","1,166.60","","1,299.40","1,609.09"
"2010/02/11","1,157.90","","1,287.13","1,591.19"
"2010/02/12","1,157.10","","1,289.46","1,584.01"
"2010/02/16","1,154.90","","1,282.72","1,570.32"
"2010/02/17","1,152.90","","1,277.38","1,586.74"
"2010/02/18","1,142.70","","1,252.96","1,554.47"
"2010/02/19","1,147.50","","1,246.47","1,546.66"
"2010/02/22","1,157.80","","1,262.94","1,575.07"
"2010/02/23","1,149.30","","1,259.85","1,563.22"
"2010/02/24","1,148.50","","1,272.93","1,552.37"
"2010/02/25","1,156.10","","1,282.06","1,565.76"
"2010/02/26","1,158.40","","1,299.31","1,569.23"
"2010/03/02","1,160.20","","1,301.18","1,574.04"
"2010/03/03","1,152.70","","1,298.38","1,569.06"
"2010/03/04","1,146.60","","1,295.67","1,571.53"
"2010/03/05","1,143.80","","1,283.08","1,552.77"
"2010/03/08","1,141.90","","1,262.05","1,558.12"
"2010/03/09","1,133.70","","1,255.97","1,544.38"
"2010/03/10","1,134.50","","1,261.54","1,543.54"
"2010/03/11","1,132.70","","1,250.77","1,546.42"
"2010/03/12","1,131.00","","1,247.45","1,547.89"
"2010/03/15","1,131.10","","1,248.11","1,556.79"
"2010/03/16","1,133.90","","1,253.48","1,550.89"
"2010/03/17","1,133.70","","1,254.72","1,560.54"
"2010/03/18","1,129.50","","1,249.72","1,551.26"
"2010/03/19","1,131.30","","1,251.16","1,539.93"
"2010/03/22","1,132.90","","1,252.03","1,531.68"
"2010/03/23","1,136.50","","1,259.63","1,541.26"
"2010/03/24","1,134.30","","1,254.48","1,529.43"
"2010/03/25","1,135.50","","1,233.10","1,514.30"
"2010/03/26","1,141.20","","1,231.67","1,515.46"
"2010/03/29","1,141.70","","1,235.67","1,534.62"
"2010/03/30","1,138.60","","1,230.92","1,535.40"
"2010/03/31","1,130.80","","1,217.68","1,518.21"
"2010/04/01","1,132.50","","1,209.87","1,530.74"
"2010/04/02","1,128.30","","1,202.05","1,532.63"
"2010/04/05","1,124.30","","1,188.85","1,517.47"
"2010/04/06","1,125.10","","1,192.29","1,518.04"
"2010/04/07","1,123.10","","1,198.29","1,505.35"
"2010/04/08","1,121.80","","1,202.10","1,495.81"
"2010/04/09","1,123.20","","1,202.05","1,500.54"
"2010/04/12","1,118.80","","1,201.33","1,528.22"
"2010/04/13","1,113.00","","1,194.65","1,512.73"
"2010/04/14","1,120.10","","1,201.95","1,525.02"
"2010/04/15","1,115.70","","1,195.56","1,523.54"
"2010/04/16","1,108.70","","1,191.57","1,504.89"
"2010/04/19","1,113.20","","1,209.47","1,501.93"
"2010/04/20","1,117.00","","1,208.02","1,507.06"
"2010/04/21","1,115.80","","1,197.98","1,497.91"
"2010/04/22","1,110.10","","1,193.21","1,486.15"
"2010/04/23","1,110.50","","1,186.24","1,468.03"
"2010/04/26","1,110.00","","1,180.73","1,483.74"
"2010/04/27","1,104.00","","1,175.59","1,480.80"
"2010/04/28","1,106.80","","1,187.49","1,458.38"
"2010/04/29","1,118.90","","1,190.76","1,478.63"
"2010/04/30","1,115.50","","1,186.77","1,479.32"
"2010/05/03","1,108.50","","1,178.44","1,476.52"
"2010/05/04","1,115.80","","1,178.99","1,472.47"
"2010/05/06","1,114.60","","1,188.15","1,428.86"
"2010/05/07","1,137.10","","1,252.86","1,435.87"
"2010/05/10","1,158.70","","1,258.98","1,492.46"
"2010/05/11","1,133.80","","1,218.09","1,447.24"
"2010/05/12","1,130.10","","1,220.81","1,428.05"
"2010/05/13","1,138.10","","1,221.79","1,437.48"
"2010/05/14","1,131.00","","1,219.01","1,417.77"
"2010/05/17","1,133.10","","1,227.29","1,401.25"
"2010/05/18","1,149.90","","1,243.81","1,423.86"
"2010/05/19","1,150.20","","1,250.97","1,400.08"
"2010/05/20","1,165.10","","1,271.60","1,443.85"
"2010/05/24","1,178.60","","1,306.58","1,477.96"
"2010/05/25","1,212.00","","1,344.72","1,496.09"
"2010/05/26","1,255.10","","1,389.15","1,549.30"
"2010/05/27","1,252.90","","1,392.42","1,524.90"
"2010/05/28","1,234.20","","1,357.08","1,524.79"
"2010/05/31","1,200.20","","1,318.54","1,474.21"
"2010/06/01","1,201.60","","1,317.47","1,476.05"
"2010/06/03","1,208.90","","1,311.46","1,478.61"
"2010/06/04","1,204.70","","1,300.83","1,465.88"
"2010/06/07","1,201.10","","1,310.60","1,435.98"
"2010/06/08","1,234.80","","1,349.95","1,472.01"
"2010/06/09","1,233.50","","1,349.27","1,476.38"
"2010/06/10","1,242.20","","1,360.57","1,489.46"
"2010/06/11","1,261.50","","1,380.80","1,527.30"
"2010/06/14","1,240.90","","1,353.73","1,512.84"
"2010/06/15","1,225.00","","1,337.19","1,496.28"
"2010/06/16","1,223.90","","1,338.40","1,507.36"
"2010/06/17","1,211.00","","1,324.51","1,491.10"
"2010/06/18","1,215.90","","1,338.29","1,505.77"
"2010/06/21","1,205.90","","1,333.52","1,496.22"
"2010/06/22","1,176.70","","1,292.37","1,449.69"
"2010/06/23","1,182.60","","1,305.95","1,451.70"
"2010/06/24","1,188.20","","1,321.32","1,463.45"
"2010/06/25","1,185.20","","1,322.47","1,461.94"
"2010/06/28","1,204.70","","1,348.60","1,491.18"
"2010/06/29","1,200.40","","1,343.56","1,473.25"
"2010/06/30","1,210.30","","1,364.56","1,475.42"
"2010/07/01","1,230.10","","1,391.04","1,503.86"
"2010/07/02","1,231.20","","1,404.04","1,540.05"
"2010/07/05","1,221.20","","1,392.24","1,533.03"
"2010/07/06","1,223.60","","1,396.56","1,533.35"
"2010/07/07","1,228.60","","1,403.95","1,549.88"
"2010/07/08","1,221.80","","1,392.52","1,543.19"
"2010/07/09","1,211.20","","1,369.67","1,537.01"
"2010/07/12","1,198.80","","1,352.59","1,515.70"
"2010/07/13","1,197.50","","1,350.82","1,507.41"
"2010/07/14","1,204.60","","1,356.00","1,531.23"
"2010/07/15","1,199.20","","1,357.94","1,527.72"
"2010/07/16","1,204.70","","1,377.98","1,556.77"
"2010/07/19","1,201.10","","1,387.51","1,550.68"
"2010/07/20","1,215.90","","1,402.34","1,573.25"
"2010/07/21","1,211.80","","1,388.25","1,562.25"
"2010/07/22","1,203.60","","1,384.56","1,536.88"
"2010/07/23","1,206.90","","1,384.93","1,556.84"
"2010/07/26","1,197.20","","1,367.68","1,543.13"
"2010/07/27","1,194.40","","1,372.79","1,552.24"
"2010/07/28","1,183.60","","1,348.45","1,537.91"
"2010/07/29","1,186.50","","1,356.85","1,542.03"
"2010/07/30","1,187.20","","1,369.95","1,552.38"
"2010/08/02","1,185.00","","1,370.89","1,547.43"
"2010/08/03","1,173.40","","1,354.97","1,546.25"
"2010/08/04","1,168.70","","1,362.99","1,545.31"
"2010/08/05","1,169.50","","1,355.08","1,538.77"
"2010/08/06","1,168.20","","1,360.90","1,540.15"
"2010/08/09","1,165.70","","1,364.59","1,547.70"
"2010/08/10","1,159.10","","1,349.28","1,532.91"
"2010/08/11","1,167.20","","1,367.06","1,538.54"
"2010/08/12","1,177.30","","1,381.40","1,512.65"
"2010/08/13","1,193.60","","1,386.30","1,531.99"
"2010/08/16","1,186.70","","1,377.32","1,516.31"
"2010/08/17","1,193.20","","1,398.66","1,529.62"
"2010/08/18","1,178.70","","1,376.58","1,517.81"
"2010/08/19","1,173.90","","1,373.22","1,508.93"
"2010/08/20","1,173.30","","1,375.18","1,502.41"
"2010/08/23","1,179.90","","1,379.35","1,499.00"
"2010/08/24","1,181.80","","1,387.33","1,493.80"
"2010/08/25","1,189.00","","1,411.69","1,502.06"
"2010/08/26","1,195.40","","1,411.00","1,514.21"
"2010/08/27","1,194.40","","1,415.67","1,517.25"
"2010/08/30","1,195.20","","1,398.71","1,524.12"
"2010/08/31","1,189.10","","1,405.97","1,505.94"
"2010/09/01","1,196.80","","1,423.15","1,517.72"
"2010/09/02","1,190.60","","1,410.16","1,524.62"
"2010/09/03","1,181.00","","1,401.86","1,514.75"
"2010/09/06","1,177.80","","1,395.91","1,518.18"
"2010/09/07","1,171.20","","1,392.71","1,506.28"
"2010/09/08","1,176.40","","1,404.66","1,491.79"
"2010/09/09","1,176.20","","1,400.74","1,497.60"
"2010/09/10","1,169.10","","1,391.79","1,483.76"
"2010/09/13","1,166.40","","1,384.20","1,483.43"
"2010/09/14","1,161.40","","1,388.40","1,495.07"
"2010/09/15","1,161.40","","1,398.01","1,508.66"
"2010/09/16","1,160.80","","1,354.97","1,509.74"
"2010/09/17","1,163.20","","1,354.76","1,520.94"
"2010/09/20","1,163.10","","1,356.86","1,517.44"
"2010/09/24","1,162.10","","1,375.02","1,547.57"
"2010/09/27","1,156.40","","1,371.04","1,559.46"
"2010/09/28","1,148.80","","1,362.91","1,542.95"
"2010/09/29","1,148.50","","1,368.73","1,559.09"
"2010/09/30","1,142.00","","1,363.34","1,555.98"
"2010/10/01","1,141.30","","1,366.25","1,554.45"
"2010/10/04","1,134.40","","1,361.42","1,563.03"
"2010/10/05","1,124.10","","1,345.18","1,537.66"
"2010/10/06","1,130.70","","1,358.77","1,564.78"
"2010/10/07","1,120.10","","1,349.76","1,559.40"
"2010/10/08","1,117.40","","1,356.40","1,555.20"
"2010/10/11","1,119.70","","1,368.58","1,567.97"
"2010/10/12","1,115.40","","1,358.17","1,547.00"
"2010/10/13","1,127.00","","1,377.50","1,568.16"
"2010/10/14","1,119.50","","1,368.58","1,563.77"
"2010/10/15","1,112.80","","1,364.48","1,564.32"
"2010/10/18","1,114.70","","1,370.84","1,557.57"
"2010/10/19","1,117.20","","1,376.71","1,558.49"
"2010/10/20","1,123.60","","1,377.21","1,542.42"
"2010/10/21","1,131.30","","1,395.46","1,579.80"
"2010/10/22","1,126.20","","1,384.81","1,567.45"
"2010/10/25","1,129.50","","1,388.87","1,574.18"
"2010/10/26","1,117.20","","1,381.65","1,556.04"
"2010/10/27","1,117.70","","1,373.43","1,548.63"
"2010/10/28","1,126.00","","1,378.13","1,551.23"
"2010/10/29","1,126.60","","1,390.69","1,569.30"
"2010/11/01","1,124.20","","1,399.04","1,571.07"
"2010/11/02","1,117.40","","1,387.82","1,553.63"
"2010/11/03","1,114.90","","1,382.05","1,564.43"
"2010/11/04","1,110.30","","1,370.06","1,568.30"
"2010/11/05","1,107.00","","1,370.73","1,573.55"
"2010/11/08","1,106.10","","1,360.77","1,554.46"
"2010/11/09","1,113.10","","1,371.74","1,549.44"
"2010/11/10","1,115.80","","1,365.90","1,535.23"
"2010/11/11","1,114.30","","1,355.51","1,533.83"
"2010/11/12","1,107.50","","1,342.59","1,512.96"
"2010/11/15","1,119.50","","1,357.30","1,533.04"
"2010/11/16","1,129.20","","1,358.68","1,533.00"
"2010/11/17","1,129.20","","1,354.20","1,522.11"
"2010/11/18","1,138.50","","1,369.21","1,540.96"
"2010/11/19","1,138.90","","1,364.28","1,554.03"
"2010/11/22","1,131.70","","1,355.90","1,554.45"
"2010/11/23","1,126.50","","1,352.83","1,534.86"
"2010/11/24","1,134.20","","1,364.12","1,517.56"
"2010/11/25","1,148.90","","1,375.43","1,533.03"
"2010/11/26","1,144.40","","1,368.00","1,527.60"
"2010/11/29","1,147.60","","1,365.22","1,523.67"
"2010/11/30","1,157.30","","1,373.41","1,518.26"
"2010/12/01","1,154.50","","1,379.83","1,499.18"
"2010/12/02","1,154.20","","1,371.52","1,514.95"
"2010/12/03","1,149.30","","1,370.74","1,518.00"
"2010/12/06","1,143.50","","1,382.88","1,533.83"
"2010/12/07","1,133.60","","1,371.57","1,508.03"
"2010/12/08","1,134.20","","1,358.65","1,504.80"
"2010/12/09","1,140.70","","1,357.09","1,512.74"
"2010/12/10","1,138.40","","1,358.96","1,507.36"
"2010/12/13","1,141.60","","1,359.05","1,506.85"
"2010/12/14","1,143.50","","1,370.04","1,530.80"
"2010/12/15","1,141.40","","1,363.84","1,526.34"
"2010/12/16","1,151.20","","1,365.44","1,521.89"
"2010/12/17","1,156.50","","1,376.38","1,531.55"
"2010/12/20","1,150.80","","1,369.59","1,515.14"
"2010/12/21","1,164.90","","1,390.34","1,528.81"
"2010/12/22","1,153.30","","1,376.91","1,510.07"
"2010/12/23","1,155.50","","1,382.84","1,514.63"
"2010/12/24","1,151.50","","1,386.85","1,510.31"
"2010/12/27","1,152.00","","1,389.29","1,510.33"
"2010/12/28","1,150.60","","1,389.70","1,514.65"
"2010/12/29","1,147.50","","1,392.51","1,503.97"
"2010/12/30","1,146.10","","1,403.42","1,515.37"
"2010/12/31","1,138.90","","1,397.08","1,513.60"
"2011/01/03","1,138.90","","1,403.10","1,519.24"
"2011/01/04","1,127.50","","1,379.37","1,504.87"
"2011/01/05","1,122.30","","1,367.24","1,494.01"
"2011/01/06","1,125.00","","1,351.43","1,478.76"
"2011/01/07","1,123.10","","1,348.99","1,460.65"
"2011/01/10","1,122.10","","1,350.38","1,447.23"
"2011/01/11","1,120.60","","1,355.26","1,451.18"
"2011/01/12","1,126.20","","1,350.44","1,461.13"
"2011/01/13","1,120.00","","1,348.75","1,470.28"
"2011/01/14","1,112.20","","1,344.05","1,485.45"
"2011/01/17","1,114.70","","1,344.88","1,490.74"
"2011/01/18","1,114.70","","1,347.15","1,480.77"
"2011/01/19","1,116.80","","1,351.81","1,494.61"
"2011/01/20","1,112.50","","1,355.22","1,497.37"
"2011/01/21","1,118.20","","1,347.80","1,506.22"
"2011/01/24","1,122.00","","1,357.78","1,526.48"
"2011/01/25","1,120.30","","1,357.61","1,529.10"
